image_id,crop_type,disease_label,severity,day_of_year,avg_temp_C,rel_humidity_pct,rain_mm,ndvi,soil_moist_pct,light_lux
00374,corn,healthy,0,172,11.07,59.91,0.25,0.28,19.09,23464
00375,corn,healthy,0,199,23.61,96.93,24.15,0.73,16.85,117032
00376,corn,rust,2,143,23.74,96.74,47.18,0.79,44.59,13570
00377,corn,healthy,0,88,33.9,75.17,26.03,0.34,42.24,77587
00378,corn,blight,3,297,19.52,74.74,12.39,0.31,55.88,26917
00379,rice,rust,4,94,32.03,96.54,10.73,0.31,39.91,25091
00380,tomato,healthy,0,219,34.3,76.48,22.48,0.8,18.71,68905
00381,apple,blight,3,180,14.85,60.3,9.05,0.68,57.25,55471
00382,rice,blight,2,70,20.04,39.45,40.73,0.5,28.2,32216
00383,rice,rust,1,134,10.35,63.71,18.85,0.62,37.5,14868
00384,corn,blight,1,235,26.44,87.53,15.12,0.6,6.66,110932
00385,corn,healthy,0,157,19.49,54.74,17.06,0.6,56.07,113097
00386,corn,mosaic,4,41,28.7,76.46,9.69,0.88,18.4,25777
00387,tomato,rust,4,79,18.63,35.03,13.65,0.32,32.76,33762
00388,corn,mildew,1,48,21.98,68.5,33.97,0.26,35.87,19586
00389,corn,rust,1,125,25.88,86.64,18.35,0.62,49.38,105886
00390,apple,rust,2,202,31.48,98.92,28.06,0.47,14.09,73658
00391,apple,blight,2,141,30.53,85.9,12.82,0.51,37.8,19617
00392,rice,mildew,2,251,10.46,56.6,19.37,0.7,25.2,56517
00393,corn,healthy,0,311,31.09,95.64,4.25,0.36,21.72,55755
00394,apple,healthy,0,283,20.37,53.98,24.8,0.77,59.25,110478
00395,rice,mosaic,4,295,25.44,31.96,21.88,0.66,38.85,106164
00396,apple,rust,2,267,28.87,54.07,8.97,0.49,29.95,13516
00397,corn,rust,1,251,12.17,69.42,42.4,0.29,26.55,49014
00398,corn,blight,3,174,24.86,34.16,44.6,0.33,52.71,76190
00399,apple,rust,4,120,18.04,97.06,26.07,0.53,48.91,99427
00400,rice,healthy,0,237,16.57,48.1,13.38,0.28,24.71,38480
00401,tomato,healthy,0,329,30.35,68.69,15.86,0.34,25.55,63460
00402,rice,blight,2,82,18.35,97.79,3.79,0.28,49.41,90250
00403,rice,healthy,0,48,32.25,67.89,11.15,0.34,40.18,49253
00404,apple,mosaic,2,157,33.26,38.59,34.07,0.29,36.49,13301
00405,corn,healthy,0,170,28.72,89.05,40.55,0.68,22.33,100986
00406,corn,healthy,0,67,14.5,40.76,49.26,0.84,16.8,58725
00407,corn,mildew,2,178,20.59,95.81,30.48,0.63,27.24,74312
00408,corn,mildew,4,228,11.96,77.69,30.42,0.51,52.89,45023
00409,tomato,mosaic,3,304,25.26,95.49,17.91,0.34,53.69,43386
00410,corn,mildew,1,339,34.99,49.8,26.59,0.51,38.07,101624
00411,corn,mosaic,3,144,28.99,96.24,45.31,0.51,12.86,114382
00412,apple,blight,3,127,19.2,70.74,5.13,0.68,41.1,22689
00413,corn,mildew,4,233,22.42,51.92,41.95,0.51,52.42,13647
00414,corn,rust,3,53,20.56,93.89,13.89,0.82,23.79,18375
00415,corn,blight,4,93,19.16,54.06,19.9,0.34,42.19,84846
00416,tomato,healthy,0,32,13.34,73.51,29.11,0.55,6.92,107456
00417,tomato,mosaic,4,318,30.62,36.45,45.68,0.49,26.21,61831
00418,tomato,mosaic,1,217,17.11,68.48,24.04,0.31,29.69,60332
00419,apple,blight,2,62,15.47,72.88,49.55,0.32,37.32,112056
00420,rice,healthy,0,265,11.48,83.76,34.66,0.25,40.27,115897
00421,corn,healthy,0,65,34.56,31.6,31.78,0.68,37.71,106038
00422,apple,rust,4,87,19.15,44.67,23.82,0.29,37.45,70857
00423,apple,blight,4,7,29.46,97.04,10.89,0.31,55.65,82796
00424,rice,healthy,0,60,34.28,71.31,3.26,0.84,42.96,107071
00425,corn,mildew,1,36,13.63,32.34,28.13,0.28,59.71,92651
00426,corn,mildew,3,279,23.59,71.64,24.17,0.47,14.36,22168
00427,corn,healthy,0,80,22.15,75.09,5.62,0.71,8.82,37449
00428,apple,mosaic,2,256,30.82,32.56,18.66,0.8,52.36,110789
00429,corn,healthy,0,113,25.39,78.31,16.05,0.68,35.69,63525
00430,tomato,rust,1,221,30.99,48.78,46.42,0.43,17.66,15835
00431,corn,rust,1,13,10.31,66.03,11.55,0.51,50.07,28096
00432,tomato,healthy,0,71,33.07,84.79,45.85,0.79,19.65,45475
00433,rice,healthy,0,72,23.44,87.09,15.57,0.79,34.88,52568
00434,rice,mosaic,3,250,12.47,76.57,24.33,0.88,7.57,76790
00435,rice,healthy,0,318,22.42,36.55,1.16,0.84,26.95,74779
00436,rice,healthy,0,1,34.91,81.12,35.14,0.25,36.96,17745
00437,rice,rust,4,190,23.23,42.78,17.95,0.88,48.26,36642
00438,apple,healthy,0,6,17.94,60.81,10.88,0.66,20.74,111230
00439,apple,blight,3,52,32.03,56.68,0.95,0.23,32.39,98152
00440,rice,rust,3,107,18.45,92.53,21.29,0.4,43.19,69379
00441,corn,mosaic,4,292,27.08,84.77,13.06,0.26,29.14,16866
00442,apple,healthy,0,135,20.7,62.51,29.12,0.36,23.46,74594
00443,rice,healthy,0,21,28.31,78.55,3.33,0.26,22.71,104718
00444,rice,blight,1,121,29.09,30.55,33.42,0.8,22.77,114036
00445,tomato,mosaic,3,224,10.95,48.58,37.6,0.63,50.81,119081
00446,rice,rust,2,130,29.42,96.36,29.15,0.36,20.32,30677
00447,rice,rust,4,149,31.29,74.32,16.47,0.67,21.1,57738
00448,tomato,healthy,0,12,10.17,83.27,16.87,0.55,48.01,62681
00449,rice,healthy,0,313,23.98,37.71,28.04,0.4,10.96,34893
00450,rice,mosaic,2,213,25.26,75.64,36.92,0.63,23.89,63218
00451,corn,mildew,2,67,26.94,91.98,5.38,0.33,49.01,93259
00452,apple,blight,2,74,27.95,95.02,20.59,0.29,11.16,77001
00453,rice,healthy,0,28,20.34,88.98,25.67,0.28,9.61,73043
00454,apple,rust,2,360,14.69,96.62,20.41,0.53,52.52,50476
00455,tomato,blight,3,212,33.13,61.91,7.81,0.46,41.81,95967
00456,apple,healthy,0,10,26.29,49.27,48.07,0.51,24.6,98893
00457,corn,mildew,2,101,13.29,49.44,23.17,0.3,56.82,60932
00458,corn,mosaic,2,81,26.78,96.49,11.82,0.53,21.75,90474
00459,tomato,mosaic,1,131,20.14,55.46,27.93,0.55,11.25,24557
00460,tomato,healthy,0,359,19.23,46.9,11.31,0.54,10.21,25987
00461,rice,healthy,0,123,27.77,63.79,28.04,0.56,8.4,24289
00462,corn,healthy,0,50,25.93,86.95,23.91,0.71,22.82,17335
00463,tomato,healthy,0,143,25.23,70.44,40.85,0.46,59.53,109684
00464,tomato,rust,3,319,19.18,84.64,36.31,0.77,48.99,46658
00465,corn,mosaic,3,67,17.92,64.07,44.59,0.59,46.68,42845
00466,apple,rust,3,19,24.8,72.26,49.38,0.82,36.81,58859
00467,corn,healthy,0,120,18.71,51.77,1.47,0.63,36.0,32766
00468,tomato,mildew,2,230,31.77,73.67,8.15,0.42,53.11,44677
00469,apple,mildew,3,234,11.74,70.74,4.62,0.44,27.76,81040
00470,tomato,rust,2,106,29.73,31.68,35.27,0.34,24.31,67982
00471,rice,healthy,0,332,14.33,60.34,45.09,0.33,35.35,57370
00472,rice,healthy,0,100,18.77,57.76,44.69,0.54,54.18,93527
00473,corn,healthy,0,345,23.35,89.17,15.22,0.88,57.88,47515
00474,rice,mildew,2,241,26.01,77.8,21.6,0.47,16.18,31145
00475,apple,blight,2,194,12.25,73.2,22.55,0.54,59.0,104395
00476,apple,healthy,0,79,15.25,36.79,48.7,0.57,24.7,96463
00477,corn,blight,1,329,25.42,38.32,23.8,0.49,46.04,83827
00478,apple,blight,1,308,10.38,32.26,27.33,0.68,57.09,81226
00479,apple,rust,1,8,14.55,53.08,19.47,0.7,45.97,15994
00480,tomato,healthy,0,83,32.49,69.66,48.49,0.41,31.16,75975
00481,tomato,rust,3,12,21.31,44.04,7.48,0.77,13.49,39879
00482,apple,mosaic,3,49,17.35,93.76,41.08,0.36,35.77,44981
00483,rice,blight,3,234,20.81,56.91,3.15,0.86,9.0,82723
00484,rice,blight,2,181,18.44,72.01,44.63,0.65,27.15,77991
00485,apple,healthy,0,253,30.16,89.39,34.88,0.64,44.77,54444
00486,corn,healthy,0,327,28.62,98.07,19.72,0.88,35.31,113019
00487,apple,healthy,0,82,11.38,39.11,9.28,0.53,46.96,44356
00488,rice,blight,1,177,32.5,37.1,39.87,0.41,40.0,96312
00489,rice,rust,3,251,12.87,60.94,37.74,0.61,41.84,111424
00490,rice,healthy,0,95,25.88,70.39,39.51,0.89,5.45,32016
00491,rice,healthy,0,66,34.31,87.01,49.48,0.45,47.94,82553
00492,rice,healthy,0,1,30.27,50.32,8.18,0.85,22.6,105657
00493,rice,healthy,0,310,30.22,47.58,31.7,0.27,8.58,25704
00494,corn,healthy,0,322,22.56,82.03,30.35,0.72,49.7,107151
00495,apple,healthy,0,236,19.09,61.23,30.76,0.69,19.31,11628
00496,rice,blight,4,171,28.73,79.93,13.72,0.59,17.59,30566
00497,tomato,healthy,0,128,16.88,79.01,10.61,0.76,52.87,28461
00498,tomato,blight,2,169,28.41,30.39,17.94,0.68,6.51,58299
00499,corn,rust,4,339,30.92,54.65,42.61,0.35,13.1,106920
00500,corn,mildew,1,202,24.4,71.19,44.55,0.65,54.04,83517
00501,apple,mildew,1,23,27.84,81.68,17.36,0.61,43.91,91698
00502,corn,healthy,0,144,29.29,51.27,16.33,0.46,28.06,68542
00503,rice,healthy,0,303,33.6,47.64,35.75,0.48,26.75,30081
00504,rice,mildew,1,56,31.22,38.07,27.13,0.59,13.45,11453
00505,rice,blight,4,158,32.31,92.45,34.35,0.59,43.89,12991
00506,rice,blight,1,105,27.52,66.86,14.5,0.65,39.25,86365
00507,tomato,mosaic,3,330,21.51,42.6,45.88,0.37,18.59,10308
00508,tomato,rust,1,46,23.49,47.38,27.21,0.41,42.68,13148
00509,apple,mosaic,2,290,29.39,87.15,29.94,0.62,45.31,40492
00510,apple,blight,3,358,11.64,50.58,48.21,0.81,24.46,82656
00511,tomato,healthy,0,4,30.34,61.79,10.97,0.74,47.6,76622
00512,corn,mosaic,4,238,14.34,91.12,22.85,0.6,10.53,11197
00513,apple,healthy,0,104,27.5,48.22,21.34,0.49,30.0,28092
00514,corn,healthy,0,337,19.5,53.55,30.02,0.26,23.49,18588
00515,corn,blight,3,135,23.75,45.61,5.66,0.84,40.09,71687
00516,tomato,blight,2,144,20.56,60.11,32.04,0.66,39.56,17413
00517,rice,healthy,0,318,33.85,95.85,1.01,0.59,43.77,79946
00518,tomato,healthy,0,17,11.58,37.66,18.14,0.62,11.9,93018
00519,apple,healthy,0,290,13.24,64.35,17.64,0.9,14.03,41095
00520,apple,mosaic,3,112,18.17,30.87,18.46,0.54,27.74,55958
00521,corn,mosaic,4,252,19.44,33.21,12.9,0.24,11.44,115741
00522,corn,rust,2,69,24.62,84.69,45.85,0.3,55.17,26759
00523,apple,mosaic,3,224,15.37,44.74,19.24,0.44,23.26,70037
00524,tomato,blight,2,21,18.34,39.72,23.28,0.7,52.8,33513
00525,corn,healthy,0,249,23.88,95.93,29.34,0.83,34.32,67669
00526,corn,mosaic,4,244,24.92,54.95,32.74,0.42,44.94,42231
00527,rice,mildew,4,304,34.12,80.71,32.15,0.6,55.02,114172
00528,corn,mosaic,2,341,34.84,68.07,14.39,0.75,10.82,60370
00529,corn,rust,3,109,22.83,51.86,13.56,0.87,53.59,34784
00530,corn,blight,4,269,33.44,85.35,26.73,0.55,5.91,44676
00531,rice,blight,1,120,34.29,36.95,22.52,0.23,7.27,54705
00532,tomato,healthy,0,165,14.32,91.88,49.65,0.57,56.09,17628
00533,corn,healthy,0,363,15.69,88.13,5.69,0.36,9.46,31867
00534,apple,healthy,0,8,24.18,71.92,25.19,0.33,34.73,51450
00535,apple,rust,1,264,19.35,97.96,38.43,0.61,25.74,50422
00536,rice,mildew,2,140,31.9,87.18,33.14,0.27,26.51,116912
00537,tomato,healthy,0,169,17.14,45.1,15.28,0.41,21.73,109569
00538,tomato,rust,1,238,24.9,30.21,36.55,0.77,54.9,45275
00539,corn,blight,4,69,23.75,56.69,13.42,0.33,28.88,25522
00540,tomato,mosaic,2,267,30.82,94.7,25.91,0.74,45.64,38823
00541,apple,rust,4,107,20.21,45.96,35.67,0.53,7.94,40538
00542,rice,blight,1,339,28.1,74.58,11.65,0.64,23.67,101388
00543,corn,mosaic,4,292,20.63,77.77,17.82,0.88,50.99,78398
00544,corn,rust,3,346,25.78,91.52,33.16,0.22,37.58,77232
00545,tomato,rust,1,352,18.21,54.31,43.83,0.23,15.28,103754
00546,apple,healthy,0,93,27.03,39.32,9.46,0.51,56.27,86249
00547,apple,mosaic,2,73,18.76,75.79,16.03,0.55,56.21,68896
00548,rice,mosaic,3,83,23.46,99.74,44.49,0.59,38.29,92610
00549,tomato,blight,3,158,27.62,36.32,26.33,0.21,47.86,60367
00550,corn,healthy,0,31,15.86,65.53,42.89,0.72,14.22,16885
00551,corn,healthy,0,116,33.54,66.34,6.07,0.33,27.07,57677
00552,apple,healthy,0,41,30.94,70.14,21.54,0.34,42.17,21703
00553,apple,healthy,0,258,14.77,83.07,13.92,0.77,34.77,22603
00554,rice,healthy,0,166,21.96,64.91,34.95,0.24,17.17,26720
00555,tomato,mosaic,3,99,30.46,32.65,40.0,0.24,28.91,92374
00556,tomato,healthy,0,275,31.78,50.31,29.11,0.77,28.75,87695
00557,tomato,healthy,0,259,16.1,48.86,49.88,0.54,12.09,21667
00558,apple,blight,4,329,16.41,57.52,30.62,0.53,23.98,17908
00559,corn,mosaic,4,47,23.69,89.48,3.21,0.42,24.24,109269
00560,apple,healthy,0,66,14.45,75.01,27.41,0.25,59.53,70434
00561,apple,healthy,0,206,24.14,74.2,46.36,0.77,10.32,119003
00562,tomato,healthy,0,298,20.78,34.76,30.85,0.28,6.5,97254
00563,corn,rust,1,229,16.31,87.74,45.11,0.2,52.84,27745
00564,corn,mosaic,3,88,12.09,52.97,36.36,0.38,22.33,10066
00565,corn,healthy,0,306,33.74,88.24,46.61,0.24,55.34,116989
00566,rice,blight,1,89,26.71,39.28,2.59,0.45,7.54,44503
00567,apple,healthy,0,233,13.04,88.17,15.32,0.22,55.69,65892
00568,tomato,healthy,0,243,14.47,85.44,13.02,0.56,29.71,87371
00569,corn,rust,3,309,30.94,44.42,39.3,0.62,18.21,63852
00570,corn,mildew,3,193,11.92,35.85,45.92,0.46,57.91,46632
00571,corn,healthy,0,241,21.15,77.9,21.63,0.56,28.67,109823
00572,tomato,healthy,0,186,25.96,76.02,29.13,0.5,57.9,43464
00573,rice,mosaic,1,151,12.72,40.1,41.08,0.72,9.04,104955
00574,corn,healthy,0,92,14.49,60.79,3.32,0.86,22.62,104673
00575,corn,healthy,0,211,33.55,42.22,14.33,0.64,22.13,114153
00576,rice,mosaic,1,247,27.12,44.96,18.93,0.76,59.08,91860
00577,corn,mosaic,1,155,22.65,67.66,5.84,0.75,53.49,73926
00578,rice,rust,3,68,17.81,59.6,10.74,0.74,46.73,44253
00579,tomato,blight,1,218,32.86,68.23,16.77,0.74,54.54,65696
00580,rice,healthy,0,234,13.32,70.67,18.61,0.48,25.34,41236
00581,apple,mildew,4,317,16.21,37.46,40.58,0.34,25.4,17780
00582,corn,healthy,0,6,34.69,41.48,28.84,0.49,54.57,61218
00583,rice,rust,1,227,15.92,71.69,34.61,0.57,8.0,33297
00584,rice,blight,1,150,19.5,60.5,4.09,0.74,43.22,106457
00585,corn,blight,4,224,11.21,31.76,21.29,0.89,27.18,50004
00586,corn,blight,1,335,23.0,75.96,4.32,0.81,32.42,32145
00587,tomato,blight,3,56,11.94,79.04,11.65,0.72,16.19,34645
00588,rice,rust,1,358,15.85,44.51,41.68,0.9,23.06,117120
00589,tomato,healthy,0,99,18.28,97.07,23.25,0.68,24.31,100304
00590,rice,healthy,0,345,19.17,56.27,36.18,0.31,59.33,114781
00591,rice,mildew,1,316,10.67,58.09,24.22,0.3,42.59,38224
00592,rice,healthy,0,68,26.09,87.39,47.48,0.57,29.63,16000
00593,corn,rust,4,30,27.15,35.8,16.52,0.3,50.44,69376
00594,rice,blight,1,244,20.16,47.19,28.84,0.89,25.33,28499
00595,apple,mosaic,1,18,27.93,86.86,19.78,0.59,54.45,115668
00596,apple,mildew,3,358,30.05,43.16,18.08,0.82,33.3,112354
00597,apple,blight,2,134,21.23,70.11,10.23,0.79,56.46,23926
00598,tomato,mosaic,3,298,32.43,61.41,11.14,0.39,35.74,87182
00599,corn,healthy,0,349,19.65,84.23,6.68,0.68,58.93,65636
00600,rice,mildew,1,308,30.62,68.91,43.69,0.29,24.63,32457
00601,rice,rust,2,123,31.1,47.16,48.09,0.82,32.68,24554
00602,corn,healthy,0,178,23.4,97.31,29.64,0.22,18.68,103550
00603,corn,blight,4,66,33.69,59.06,33.48,0.42,44.83,115585
00604,apple,mosaic,3,55,31.28,90.19,48.45,0.32,30.48,34809
00605,tomato,healthy,0,329,34.01,36.34,46.96,0.24,18.38,63443
00606,apple,blight,4,32,20.11,53.44,42.86,0.49,39.21,68106
00607,rice,healthy,0,157,19.91,73.66,40.88,0.6,52.33,15573
00608,rice,healthy,0,310,14.58,82.9,44.43,0.81,41.31,103889
00609,corn,healthy,0,228,34.29,70.51,48.81,0.25,31.41,69968
00610,rice,blight,3,172,13.1,34.43,47.49,0.78,33.28,93107
00611,rice,mildew,1,137,34.53,31.34,9.27,0.25,25.43,41521
00612,apple,rust,3,116,25.64,85.24,5.81,0.87,7.56,77079
00613,tomato,healthy,0,260,33.02,56.19,38.28,0.32,23.43,59441
00614,tomato,rust,4,6,18.6,34.11,7.61,0.84,11.17,17088
00615,apple,blight,2,29,31.59,33.2,38.43,0.34,8.43,100911
00616,apple,mildew,4,100,24.79,40.02,29.33,0.28,59.51,17704
00617,tomato,mildew,2,55,22.75,68.31,2.85,0.51,36.92,100705
00618,tomato,blight,2,183,15.53,70.01,37.25,0.58,10.15,116213
00619,tomato,healthy,0,180,20.31,41.48,31.68,0.49,41.36,76731
00620,apple,healthy,0,141,23.2,58.96,6.45,0.62,30.22,73674
00621,apple,rust,4,32,18.69,91.36,46.56,0.86,11.52,56681
00622,corn,rust,3,345,14.92,76.6,38.88,0.58,58.82,50360
00623,tomato,blight,1,170,25.58,77.69,43.14,0.9,22.66,91676
00624,corn,rust,1,326,15.46,37.8,35.06,0.33,53.65,53376
00625,apple,mildew,3,329,19.22,45.22,22.42,0.54,10.5,88376
00626,rice,healthy,0,247,15.72,59.53,13.7,0.62,48.95,110590
00627,corn,blight,1,280,22.16,82.02,48.47,0.68,47.85,103758
00628,tomato,healthy,0,335,11.98,87.07,40.1,0.69,44.26,54621
00629,tomato,mosaic,4,12,32.55,41.54,11.59,0.53,44.99,62337
00630,tomato,mildew,1,53,30.92,87.92,1.3,0.7,21.25,16204
00631,apple,rust,4,310,28.19,54.8,42.26,0.26,35.76,105021
00632,tomato,healthy,0,7,14.93,74.77,27.4,0.65,8.73,104692
00633,rice,healthy,0,302,27.34,45.1,15.49,0.56,18.21,14082
00634,tomato,mosaic,3,259,16.75,36.5,25.43,0.72,59.21,119405
00635,tomato,rust,4,177,22.69,65.8,42.39,0.64,24.18,116533
00636,rice,healthy,0,346,33.23,58.31,1.69,0.35,18.13,35729
00637,corn,blight,3,365,20.25,60.7,24.31,0.68,39.82,95880
00638,tomato,mosaic,3,47,23.39,81.47,2.83,0.21,18.02,33642
00639,corn,healthy,0,177,32.17,82.46,43.06,0.76,31.66,52863
00640,tomato,healthy,0,220,29.52,31.13,48.45,0.23,30.65,67083
00641,corn,healthy,0,72,34.07,59.29,19.96,0.83,16.92,111073
00642,tomato,healthy,0,223,22.2,86.82,10.74,0.64,28.64,57487
00643,rice,healthy,0,296,26.09,72.47,1.26,0.77,50.01,112565
00644,corn,healthy,0,175,29.33,65.24,34.03,0.44,36.74,67214
00645,corn,healthy,0,253,31.33,90.61,0.34,0.22,42.77,24139
00646,apple,blight,3,122,20.01,58.41,6.55,0.55,27.8,18243
00647,apple,healthy,0,226,11.25,36.0,4.45,0.85,17.61,88366
00648,rice,healthy,0,82,23.22,57.86,12.41,0.51,47.11,103848
00649,apple,mosaic,2,306,16.02,38.78,26.1,0.33,47.79,46538
00650,corn,healthy,0,157,14.47,73.11,14.19,0.43,9.96,78230
00651,corn,healthy,0,141,27.27,53.11,15.45,0.87,57.18,32325
00652,apple,rust,4,197,12.33,79.22,14.19,0.84,21.65,61000
00653,apple,rust,1,302,22.78,84.9,0.69,0.73,11.25,57472
00654,tomato,mosaic,1,308,30.26,92.14,21.28,0.46,28.6,13858
00655,apple,healthy,0,328,20.95,69.13,36.28,0.5,7.88,61140
00656,apple,rust,1,296,17.45,50.93,23.31,0.55,9.25,78056
00657,tomato,healthy,0,92,16.28,72.57,37.18,0.56,33.04,39733
00658,tomato,mildew,4,121,20.47,55.63,21.69,0.45,33.74,76531
00659,rice,healthy,0,149,17.85,76.61,42.21,0.55,8.99,114543
00660,corn,rust,2,362,32.55,45.69,49.23,0.55,44.81,45462
00661,tomato,mildew,1,130,17.25,42.02,24.26,0.71,52.77,110150
00662,apple,healthy,0,56,17.59,44.57,2.97,0.39,29.92,55850
00663,apple,mosaic,1,116,16.51,72.54,47.26,0.37,18.95,17685
00664,tomato,rust,2,99,34.05,58.81,4.63,0.85,10.71,117795
00665,tomato,mosaic,2,124,13.0,87.49,3.74,0.69,39.44,66656
00666,tomato,blight,1,92,29.29,40.72,26.32,0.46,39.63,48678
00667,corn,blight,4,318,11.8,99.16,31.3,0.6,15.73,58265
00668,tomato,rust,3,127,10.78,61.45,33.87,0.37,44.63,28139
00669,corn,blight,2,280,22.63,71.6,9.33,0.38,31.66,57120
00670,corn,healthy,0,32,12.37,49.78,32.19,0.7,51.35,40370
00671,corn,healthy,0,285,27.78,65.94,22.33,0.33,8.76,36580
00672,rice,blight,2,302,15.65,47.55,35.39,0.58,21.42,58258
00673,apple,blight,4,336,23.5,32.12,4.3,0.57,33.62,45699
00674,corn,healthy,0,276,16.14,82.67,49.77,0.82,49.85,61096
00675,corn,healthy,0,308,17.09,66.41,15.13,0.53,56.47,71879
00676,rice,mosaic,1,47,22.81,89.49,16.4,0.8,12.18,28228
00677,tomato,mosaic,4,107,14.14,93.3,21.68,0.26,34.21,69348
00678,rice,mosaic,3,24,12.43,39.94,10.48,0.69,33.14,20717
00679,tomato,rust,3,108,23.66,39.24,13.07,0.89,36.02,58023
00680,corn,healthy,0,4,29.32,73.88,42.81,0.8,23.21,91630
00681,apple,healthy,0,52,27.87,78.52,5.08,0.46,11.58,77858
00682,tomato,rust,4,258,15.26,33.04,22.95,0.75,46.06,106018
00683,tomato,mildew,3,194,15.05,89.8,5.29,0.83,31.32,96198
00684,rice,healthy,0,354,10.39,31.8,18.22,0.28,47.71,57092
00685,corn,mosaic,1,358,12.87,64.82,37.07,0.66,7.33,39797
00686,tomato,rust,4,55,26.48,41.87,7.34,0.44,21.07,75616
00687,rice,healthy,0,158,14.42,98.82,39.67,0.77,26.96,109175
00688,tomato,rust,1,69,16.35,57.15,21.18,0.34,54.71,56116
00689,corn,blight,2,127,22.36,87.79,8.31,0.25,56.89,72101
00690,tomato,rust,2,36,13.53,57.86,46.58,0.79,20.86,97878
00691,rice,healthy,0,258,34.92,54.84,8.77,0.85,22.59,99526
00692,corn,mosaic,3,331,30.74,75.63,44.09,0.38,9.91,112501
00693,apple,mildew,2,266,32.84,68.13,3.18,0.3,21.84,14200
00694,corn,mildew,4,80,13.85,88.41,47.28,0.31,19.4,85358
00695,corn,healthy,0,36,20.99,45.57,12.45,0.59,14.58,26954
00696,rice,blight,2,189,23.92,86.67,48.83,0.63,6.02,81179
00697,apple,healthy,0,313,32.77,39.64,48.33,0.5,26.29,48317
00698,apple,blight,3,150,17.95,73.11,33.68,0.44,33.38,29144
00699,apple,blight,1,202,34.78,90.42,2.75,0.37,26.81,97972
00700,tomato,mosaic,1,59,28.37,60.8,48.83,0.53,22.74,11489
00701,corn,healthy,0,241,18.94,32.86,33.81,0.57,12.07,27228
00702,corn,healthy,0,35,13.44,47.75,36.02,0.62,25.99,103826
00703,tomato,healthy,0,350,31.82,48.0,35.05,0.49,45.73,81636
00704,rice,mosaic,4,287,11.53,75.36,39.17,0.59,43.32,91200
00705,apple,mildew,4,250,24.57,57.51,49.8,0.31,14.31,47187
00706,rice,blight,2,252,11.72,96.07,45.23,0.22,17.72,39983
00707,rice,blight,2,258,11.49,73.73,10.42,0.29,25.12,52766
00708,tomato,healthy,0,102,19.59,40.52,2.01,0.22,23.2,21686
00709,apple,healthy,0,145,14.29,45.41,22.04,0.47,17.5,46216
00710,corn,mosaic,1,324,11.76,35.98,39.44,0.43,9.05,54883
00711,rice,healthy,0,199,12.11,45.56,7.23,0.61,32.42,61914
00712,corn,blight,1,345,18.66,55.87,42.53,0.31,16.23,49436
00713,apple,blight,2,45,11.23,57.2,42.44,0.21,17.32,96229
00714,rice,healthy,0,174,11.39,65.06,49.67,0.34,48.79,51624
00715,corn,blight,2,97,26.31,83.11,18.9,0.89,14.31,116831
00716,rice,healthy,0,116,29.79,82.09,8.16,0.81,5.68,92759
00717,tomato,mosaic,3,69,34.84,96.68,22.0,0.66,28.65,50628
00718,apple,healthy,0,226,28.18,55.71,22.74,0.69,55.11,88860
00719,tomato,mosaic,4,234,33.97,54.95,1.51,0.8,56.15,98244
00720,apple,healthy,0,43,24.1,76.06,18.34,0.34,21.6,106721
00721,tomato,healthy,0,97,30.86,51.85,43.59,0.59,55.33,67830
00722,rice,rust,3,62,24.71,77.62,17.13,0.51,50.53,103402
00723,apple,blight,3,339,13.68,95.64,2.48,0.43,24.64,16527
00724,apple,mosaic,3,78,28.93,59.67,41.02,0.63,52.81,113836
00725,tomato,healthy,0,207,19.17,97.45,47.13,0.35,25.47,113145
00726,corn,healthy,0,144,33.16,65.85,11.39,0.28,12.9,94876
00727,rice,blight,3,12,21.71,94.27,19.29,0.49,27.87,22859
00728,rice,mildew,3,272,25.8,99.32,1.03,0.24,33.71,104819
00729,apple,blight,3,113,17.1,42.92,8.75,0.44,6.63,56726
00730,apple,mosaic,4,315,23.13,92.37,35.25,0.54,49.0,23062
00731,apple,mosaic,1,352,10.98,79.21,2.81,0.69,58.98,108838
00732,tomato,rust,2,87,20.11,91.68,49.54,0.73,58.33,23440
00733,apple,blight,4,351,24.97,87.4,6.19,0.23,19.86,40098
00734,corn,mildew,4,102,16.82,94.67,34.97,0.9,11.35,30014
00735,rice,mildew,1,198,22.47,80.6,11.9,0.8,57.02,59299
00736,corn,blight,3,174,19.92,41.87,17.45,0.6,50.62,27159
00737,rice,mosaic,2,242,32.28,90.9,21.45,0.35,29.66,41303
00738,tomato,healthy,0,360,29.77,75.58,18.17,0.74,22.02,99613
00739,rice,rust,2,335,27.49,60.4,18.48,0.63,7.51,103139
00740,corn,healthy,0,289,32.91,50.81,23.06,0.31,16.67,105658
00741,tomato,rust,1,267,22.92,95.88,9.21,0.35,57.05,50417
00742,corn,healthy,0,294,14.68,55.56,1.75,0.49,20.67,103838
00743,rice,blight,4,8,15.31,58.15,41.75,0.79,30.23,47565
00744,apple,healthy,0,161,28.05,82.93,11.97,0.5,7.01,110953
00745,rice,healthy,0,272,23.02,88.81,5.83,0.84,13.77,74474
00746,rice,healthy,0,331,13.44,61.33,10.02,0.59,20.76,98788
00747,corn,healthy,0,261,33.15,68.09,32.15,0.61,47.45,108210
00748,apple,blight,1,349,28.37,66.3,27.32,0.73,20.8,74828
00749,corn,healthy,0,44,22.41,52.72,38.26,0.51,44.69,83498
